complex,me_rxn,cplx_kDa,locus,stoichiometry,locus_kDa,bigg_id
G6700-MONOMER,ACACtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ACACtex
G6700-MONOMER,ABUTtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ABUTtex
G6700-MONOMER,ACSERtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ACSERtex
G6700-MONOMER,5MTRtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,5MTRtex
G6700-MONOMER,GMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GMPtex
G6700-MONOMER,DUMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,DUMPtex
G6700-MONOMER,H2Otex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,H2Otex
G6700-MONOMER,CO2tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,CO2tex
G6700-MONOMER,UDPGtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,UDPGtex
G6700-MONOMER,FE3tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,FE3tex
G6700-MONOMER,BALAtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,BALAtex
G6700-MONOMER,DALAtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,DALAtex
G6700-MONOMER,HPPPNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,HPPPNtex
G6700-MONOMER,DGSNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,DGSNtex
G6700-MONOMER,H2tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,H2tex
G6700-MONOMER,23CCMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,23CCMPtex
G6700-MONOMER,UREAtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,UREAtex
G6700-MONOMER,NO3tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,NO3tex
G6700-MONOMER,MNLtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,MNLtex
G6700-MONOMER,CHLtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,CHLtex
G6700-MONOMER,GSNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GSNtex
G6700-MONOMER,GALCTtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GALCTtex
G6700-MONOMER,NOtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,NOtex
G6700-MONOMER,UDPGALtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,UDPGALtex
G6700-MONOMER,GLYCAtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GLYCAtex
G6700-MONOMER,MEOHtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,MEOHtex
G6700-MONOMER,FE2tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,FE2tex
G6700-MONOMER,GAMAN6Ptex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GAMAN6Ptex
G6700-MONOMER,SO4tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,SO4tex
G6700-MONOMER,SO2tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,SO2tex
G6700-MONOMER,TAURtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,TAURtex
G6700-MONOMER,3GMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,3GMPtex
G6700-MONOMER,Ktex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,Ktex
G6700-MONOMER,INSTtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,INSTtex
G6700-MONOMER,H2Stex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,H2Stex
G6700-MONOMER,ALAtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ALAtex
G6700-MONOMER,ACGALtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ACGALtex
G6700-MONOMER,CU2tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,CU2tex
G6700-MONOMER,MINCYCtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,MINCYCtex
G6700-MONOMER,DTMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,DTMPtex
G6700-MONOMER,H2O2tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,H2O2tex
G6700-MONOMER,PTRCtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,PTRCtex
G6700-MONOMER,TREtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,TREtex
G6700-MONOMER,NMNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,NMNtex
G6700-MONOMER,CHTBStex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,CHTBStex
G6700-MONOMER,TYMtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,TYMtex
G6700-MONOMER,RMNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,RMNtex
G6700-MONOMER,GLCNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GLCNtex
G6700-MONOMER,NAtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,NAtex
G6700-MONOMER,SULFACtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,SULFACtex
G6700-MONOMER,23CUMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,23CUMPtex
G6700-MONOMER,CD2tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,CD2tex
G6700-MONOMER,SELtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,SELtex
G6700-MONOMER,DGMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,DGMPtex
G6700-MONOMER,ACGAM1Ptex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ACGAM1Ptex
G6700-MONOMER,D__LACtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,D_LACtex
G6700-MONOMER,DCMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,DCMPtex
G6700-MONOMER,THRtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,THRtex
G6700-MONOMER,MALDtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,MALDtex
G6700-MONOMER,23DAPPAtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,23DAPPAtex
G6700-MONOMER,CMtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,CMtex
G6700-MONOMER,GALTtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GALTtex
G6700-MONOMER,PPPNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,PPPNtex
G6700-MONOMER,GLCURtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GLCURtex
G6700-MONOMER,PYDAMtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,PYDAMtex
G6700-MONOMER,34dhpactex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,34dhpactex
G6700-MONOMER,GTHOXtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GTHOXtex
G6700-MONOMER,DAMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,DAMPtex
G6700-MONOMER,MOBDtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,MOBDtex
G6700-MONOMER,ARBTtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ARBTtex
G6700-MONOMER,ADEtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ADEtex
G6700-MONOMER,LIPOtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,LIPOtex
G6700-MONOMER,DCAtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,DCAtex
G6700-MONOMER,LEUtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,LEUtex
G6700-MONOMER,ACGAL1Ptex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ACGAL1Ptex
G6700-MONOMER,SERtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,SERtex
G6700-MONOMER,5DGLCNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,5DGLCNtex
G6700-MONOMER,SBTtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,SBTtex
G6700-MONOMER,THMtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,THMtex
G6700-MONOMER,ISETACtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ISETACtex
G6700-MONOMER,XMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,XMPtex
G6700-MONOMER,VALtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,VALtex
G6700-MONOMER,4PEPTtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,4PEPTtex
G6700-MONOMER,GLCRtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GLCRtex
G6700-MONOMER,OROTtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,OROTtex
G6700-MONOMER,BUTSO3tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,BUTSO3tex
G6700-MONOMER,TMAtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,TMAtex
G6700-MONOMER,3PEPTtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,3PEPTtex
G6700-MONOMER,PItex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,PItex
G6700-MONOMER,ARGtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ARGtex
G6700-MONOMER,G3PGtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,G3PGtex
G6700-MONOMER,PYDXtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,PYDXtex
G6700-MONOMER,PNTOtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,PNTOtex
G6700-MONOMER,26DAHtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,26DAHtex
G6700-MONOMER,UACGAMtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,UACGAMtex
G6700-MONOMER,PSCLYStex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,PSCLYStex
G6700-MONOMER,GALtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GALtex
G6700-MONOMER,DINStex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,DINStex
G6700-MONOMER,METSOX2tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,METSOX2tex
G6700-MONOMER,G1Ptex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,G1Ptex
G6700-MONOMER,GLYCLTtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GLYCLTtex
G6700-MONOMER,PYDXNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,PYDXNtex
G6700-MONOMER,LALALGLUtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,LALALGLUtex
G6700-MONOMER,BUTtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,BUTtex
G6700-MONOMER,ASO3tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ASO3tex
G6700-MONOMER,ANHGMtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ANHGMtex
G6700-MONOMER,GLYALDtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GLYALDtex
G6700-MONOMER,F6Ptex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,F6Ptex
G6700-MONOMER,DMSOtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,DMSOtex
G6700-MONOMER,L__LACtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,L_LACtex
G6700-MONOMER,SO3tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,SO3tex
G6700-MONOMER,THMDtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,THMDtex
G6700-MONOMER,ETHAtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ETHAtex
G6700-MONOMER,ASPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ASPtex
G6700-MONOMER,PACALDtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,PACALDtex
G6700-MONOMER,ACMANAtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ACMANAtex
G6700-MONOMER,12PPDRtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,12PPDRtex
G6700-MONOMER,ALLtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ALLtex
G6700-MONOMER,Zn2tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,Zn2tex
G6700-MONOMER,UMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,UMPtex
G6700-MONOMER,3UMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,3UMPtex
G6700-MONOMER,CITtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,CITtex
G6700-MONOMER,HXAtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,HXAtex
G6700-MONOMER,23CAMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,23CAMPtex
G6700-MONOMER,TRPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,TRPtex
G6700-MONOMER,DDGLCNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,DDGLCNtex
G6700-MONOMER,DOXRBCNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,DOXRBCNtex
G6700-MONOMER,Htex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,Htex
G6700-MONOMER,SUCCtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,SUCCtex
G6700-MONOMER,PPALtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,PPALtex
G6700-MONOMER,XYLtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,XYLtex
G6700-MONOMER,O2tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,O2tex
G6700-MONOMER,CSNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,CSNtex
G6700-MONOMER,GAL1Ptex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GAL1Ptex
G6700-MONOMER,AGMtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,AGMtex
G6700-MONOMER,TYRtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,TYRtex
G6700-MONOMER,ALLTNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ALLTNtex
